,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
GBTClassifier,StaticSMOTE,cleveland_v2,0.7129508196721311,0.20889358880221245,0.03151340270317836,0.24659090909090908,-0.00016172230703930256,0.23674330813199979,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.2464236895634045,0.7260655737704919,0.23502165167784814,0.04349472635243689,0.26314935064935063,0.06815878122277567,0.24963641909743645,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.24627742363803193,0.7194535519125684,0.2092094313453537,0.03158653123943327,0.24886363636363637,-0.010714608653761849,0.2487592801043637,0.716120218579235,0.22098114002882707,0.03745039007749344,0.2537337662337662,0.008136666840106773,0.24637891773729298,0.7195081967213115,0.2092109427789039,0.03158653123943327,0.24886363636363637,-0.010696818726616032,0.24148168061768094,0.7227868852459017,0.20976955083751198,0.0316227766016838,0.25,0.0,0.2586666750227235,0.7162295081967214,0.209053753689676,0.03155028587718275,0.24772727272727274,-0.0053166677827814895,0.23964439946853702,0.7162841530054644,0.22099216983283237,0.037484610441866885,0.2537337662337662,0.017773375001746534,0.23598867376320234,0.7194972677595628,0.21426713306681897,0.033953480773607624,0.2512662337662338,0.006717900559443031,0.24500004671446735
XGBoostWrapper,StaticSMOTE,cleveland_v2,0.6897814207650274,0.32055666624303203,0.1266615389459864,0.3258702053760193,0.27847764482705395,0.4075537715350121,0.7195628415300547,0.39256562278301405,0.19529667783288263,0.3893958270411758,0.3400284424550316,0.44692210126658816,0.6930601092896175,0.30949805927942037,0.10910992804512547,0.3107992298399275,0.25719726807548116,0.40179222877528875,0.6862841530054645,0.3243081745945658,0.15917810455971784,0.3434045605557233,0.2787813971380324,0.38703864698855367,0.7126775956284154,0.3468857731340573,0.13718708992614578,0.3511936222692037,0.2964371345293749,0.42680646739347833,0.7357377049180329,0.4077309414253013,0.2186310299640461,0.4011671952078929,0.37466106771185376,0.4446392100391908,0.6899453551912569,0.3236782322292956,0.12810835406241006,0.3312260898016712,0.25695202897807995,0.3883849197986634,0.6930601092896175,0.31697538927547225,0.1176649727023678,0.3255688110339273,0.28316263554468835,0.4028240555746344,0.712950819672131,0.3669042987246395,0.14664505791517263,0.36899728178797947,0.3290835854031756,0.41040869746014347,0.7030054644808743,0.34172721672015516,0.13046600449121573,0.3443200694654183,0.2948511004833811,0.4002219865031148,0.7036065573770492,0.34508303744089536,0.14689487584450706,0.34919428923789386,0.2989632305146153,0.4116592085334668
GBTClassifier,SMOTE,cleveland_v2,0.6337158469945355,0.38650218753131876,0.2798130691049566,0.45457817376422033,0.32363911966039527,0.4237277503666722,0.5874863387978142,0.3115560267059043,0.17595854589017623,0.3710843904157857,0.2403157226905047,0.42006760459974446,0.6008196721311476,0.36079525180378236,0.272798021012634,0.39459440753045405,0.3021691152595715,0.4270018967395601,0.5643169398907103,0.325604621155558,0.21804274475577232,0.35985729386892173,0.23142659164509277,0.419158574043151,0.5710382513661203,0.3344897986959851,0.21333752841105044,0.36237163998791905,0.24918547997854917,0.40428380990247936,0.6304371584699453,0.3672537151626419,0.1889006504195974,0.40228027786167325,0.31658192935419377,0.39689374660974724,0.5740983606557377,0.32706412246180266,0.19574618927058077,0.3624830111748716,0.2583543797047079,0.38067669387648934,0.5974863387978142,0.3297719078853617,0.18944289332331396,0.3473805748515051,0.26535809526160314,0.3823104514867405,0.5804918032786885,0.3280961935748227,0.22284134467762678,0.34408159669787575,0.22287630149239446,0.39386436111132694,0.6069398907103826,0.32283418089148247,0.14347951058864394,0.3402937179099969,0.25276510536738106,0.3932209233416744,0.5946830601092896,0.339396800586866,0.21003604974543527,0.37390050840632233,0.26626718404143934,0.4041205812077585
XGBoostWrapper,SMOTE,cleveland_v2,0.6964480874316941,0.3514971451769204,0.1632948527239131,0.3524640088593577,0.31799780263127564,0.37132217413723084,0.7094535519125683,0.3510510651518315,0.1319391135880829,0.35852650256720026,0.3232513517618407,0.36775202358469755,0.6962295081967212,0.33787192068577154,0.135748268882592,0.3446189469445283,0.2968760863258846,0.3794808922768923,0.6993442622950821,0.34622277219312847,0.13516648084439328,0.3429722893385684,0.3151944858937079,0.3877041914728882,0.683224043715847,0.3221629072256964,0.11566151183351259,0.3263289036544851,0.2760321506862928,0.3645789729552752,0.7096174863387977,0.37432406285005465,0.1687553222419686,0.3875830564784053,0.333964524555319,0.38113350128472206,0.7160655737704917,0.37429210834794463,0.20504709175661,0.3823360263767241,0.3595908427356299,0.37133205306747613,0.7263387978142076,0.4026519266174439,0.19741110972324521,0.4011653075606564,0.36661612824627277,0.38162993525408184,0.6797814207650272,0.32037360028829476,0.11548563357155062,0.33390277358300613,0.28109882407850073,0.36633196670579016,0.7062295081967214,0.3709279953488302,0.18067441605367218,0.3659418101278566,0.33761442803595093,0.3808554599596926,0.702273224043716,0.3551375503885916,0.15491838012195405,0.3595839625490788,0.3208236624950675,0.3752121170698747
GBTClassifier,ClusterCentroids,cleveland_v2,0.3263387978142077,0.2536303795803618,0.18074983290094587,0.3237214336051545,0.11280460360204811,0.3508724172815657,0.2009289617486339,0.1678124096545688,0.1849166049734996,0.26658486861975234,0.03767051226300931,0.29520628224795614,0.2676502732240437,0.1852942592670006,0.11910078308812791,0.20889899828853314,0.02877168031920504,0.3168030024376643,0.35983606557377046,0.23030031055744496,0.15304249996436772,0.26524463908184837,0.09878313877249452,0.32771988650099554,0.256448087431694,0.17391203002077615,0.09819602043405343,0.22827192187657303,0.013036408207838399,0.29469410256004835,0.22830601092896172,0.16943005002587544,0.12495968380439804,0.1867600422832981,0.019101185006528843,0.31099712081201525,0.26371584699453554,0.1586312050770664,0.1223315048222741,0.23603581496023357,0.010156545022712002,0.3078272702347858,0.2899453551912568,0.20201307284535228,0.16467057433347168,0.2727153176281083,0.06965508458126399,0.3151276421050241,0.20114754098360654,0.16284090878026358,0.14094545545324558,0.227971785965972,0.0067783630025040785,0.2916645156340921,0.3101092896174863,0.2001502727301439,0.14473513259534548,0.23876849894291752,0.083837372518367,0.33398780635489883,0.27044262295081967,0.1904014898538854,0.14336480923697295,0.24549733212523908,0.048059489329597124,0.3144900046169047
XGBoostWrapper,ClusterCentroids,cleveland_v2,0.44879781420765025,0.30306841552410435,0.28494807633412467,0.3711743682673915,0.22886864694364445,0.42405998428441577,0.43180327868852464,0.2795837375763796,0.22569011886868506,0.3833830413772274,0.20415187326799727,0.40855542396617794,0.36622950819672134,0.2855854727587464,0.3381455746234102,0.41219483036343496,0.17679119636415003,0.43681297425412274,0.4311475409836065,0.2689587306261939,0.2349246999030365,0.3342236736132085,0.19981443539600185,0.4009949056560611,0.41262295081967215,0.27735659959568126,0.2649980885421217,0.3676268498942918,0.1875059142081315,0.41863838015766464,0.36601092896174864,0.254720464453957,0.23621446734003992,0.38640705225007543,0.1663938415224358,0.4144009473934405,0.316448087431694,0.23544514089274138,0.2109999100998786,0.3060549431188966,0.13154277201014247,0.3954020301394251,0.3956830601092896,0.24557433098381373,0.16868280792364787,0.31646531762810837,0.17491076692653545,0.3949876252435129,0.39218579234972684,0.26880867078130816,0.25437357227721924,0.3510205879391926,0.19541422833940217,0.4113553464296909,0.3393442622950819,0.22314449600199354,0.22376604535377473,0.33043453639383874,0.1318865184545944,0.3735716888220643,0.3900273224043716,0.264224605919492,0.24427433612659386,0.3558985200845665,0.17972801934330354,0.40787793063465755
GBTClassifier,SOUP,cleveland_v2,0.2902732240437158,0.20037920915778945,0.18093310527954853,0.2388396003221584,0.052765528603732105,0.31780285805925157,0.37306010928961747,0.24950536108079363,0.22471611356974303,0.2971188211013792,0.1253196387799459,0.3411923652933669,0.3706010928961749,0.22684409098242925,0.15103439862609166,0.30130751031913816,0.13862529162895065,0.3547078221031076,0.4060655737704918,0.2788660688954546,0.19965645246350996,0.3292314758884526,0.1611131594974215,0.36214137391851225,0.40234972677595626,0.24359288779072968,0.19353224520416473,0.2952802526930434,0.1174406112278461,0.32194583094781337,0.3469945355191257,0.2580934459214999,0.24337378075874003,0.3290974529346622,0.11521348257052302,0.3349555138451013,0.4201639344262295,0.2631617362314514,0.17764040312000393,0.3237875012584315,0.18807891204144353,0.37159289468187356,0.42928961748633887,0.2549950718200361,0.20357707709368533,0.30485377026074695,0.16621338895761475,0.33185818537229494,0.4550273224043716,0.2679366269046567,0.16038894028442735,0.35195874861572535,0.18126281820249446,0.347478173636087,0.3207650273224044,0.23698775820267595,0.20972092713723053,0.2926815916641498,0.10314533144326174,0.34116490799808813,0.38145901639344265,0.24803622569875167,0.19445734435371448,0.3064156725057887,0.13491781629532337,0.3424839925855497
XGBoostWrapper,SOUP,cleveland_v2,0.5188524590163934,0.3285892734035299,0.24014277572610015,0.3737352763515554,0.2671251339137458,0.3958151262089684,0.49852459016393447,0.3086846642801485,0.1709116135123825,0.34898067049229836,0.24596635638485798,0.39264771722815495,0.511584699453552,0.30768923478563565,0.2008429071080522,0.35200908587536495,0.24028889677619966,0.3998315643741429,0.5020765027322405,0.3022944471279213,0.1635774223383511,0.33398897614013895,0.2341886074601974,0.3914734147638542,0.5278142076502732,0.3298371402267929,0.22326042983056552,0.37560467633142053,0.2593598060369781,0.3846868612934278,0.5087431693989071,0.3421764016080894,0.2670243286077593,0.3918327796234773,0.2549783655027955,0.4236019313900801,0.5480327868852459,0.32126309525144175,0.20223868150258992,0.3556100875868317,0.2665421394983644,0.3804297300564704,0.5020765027322405,0.30797260383966585,0.20560916017737885,0.35460648847276754,0.24384862614645514,0.3943388746030835,0.5150273224043717,0.3184258684120942,0.17889535615891541,0.36161469344608876,0.26420457042473433,0.3990403482606205,0.5285245901639344,0.3429207193380605,0.2586346071357074,0.408069691935971,0.2846538806534248,0.4022745106376936,0.5161256830601093,0.320985344827338,0.21111372820978022,0.36560524262559146,0.25611563827977535,0.39641400788164965
GBTClassifier,MDO,cleveland_v2,0.550655737704918,0.21465732966170278,0.05504963271223186,0.2449675324675325,-0.0032928500604265665,0.2960170762424519,0.4425136612021858,0.15391887031922125,0.038148457335929246,0.17142857142857143,-0.13958516900703816,0.24893370978391016,0.5947540983606558,0.21363533316063724,0.05237671711562371,0.25968740561763815,0.03575631278812541,0.28738607680022227,0.4801639344262295,0.14838545335183592,0.03274149745353942,0.19594155844155842,-0.14772563293471191,0.2536461605880984,0.402896174863388,0.16322790390750497,0.05474572578519068,0.20584415584415588,-0.11580881067628117,0.30347109971421843,0.5424590163934426,0.17408209140517472,0.037872434465210145,0.199512987012987,-0.10010223052857214,0.2514105246665347,0.4895081967213115,0.20272034456465504,0.05744381186957779,0.25941558441558443,0.004145446012525022,0.30184963765590805,0.48508196721311475,0.17541007856711716,0.04841873064029447,0.21623376623376625,-0.07561729415976633,0.26476821241450177,0.33114754098360655,0.12044918571875977,0.03310967255313609,0.1508116883116883,-0.25968014111615884,0.2552454228064704,0.5029508196721311,0.18270921532139256,0.04743904696688606,0.20389610389610388,-0.09087299242543397,0.2918740070630646,0.48221311475409845,0.17491958059780013,0.04573457268976194,0.2107739353669586,-0.08927833621077387,0.27546019277353806
XGBoostWrapper,MDO,cleveland_v2,0.6965573770491803,0.3237954608268955,0.1352393985813787,0.3215651112453438,0.26102282683751726,0.41677910443750754,0.7029508196721311,0.3165534732554015,0.11399996058425102,0.32538130474176985,0.2753349802468593,0.44488826566493545,0.7227322404371584,0.3511554377739614,0.1353528148726612,0.3561990335246149,0.31391808368877283,0.4451997143527427,0.7030601092896175,0.32161401773115217,0.1224745002134715,0.3193748112352764,0.2704339528781569,0.4170600361168802,0.7128415300546448,0.3260653239317223,0.11829564081157007,0.3305232558139535,0.28434402817354165,0.44583121394056907,0.6898360655737704,0.30370218427291773,0.10904348694730959,0.3156693597100574,0.25074508560167574,0.4340636613959619,0.7062841530054644,0.3334292173148944,0.16548398920761948,0.33693433504480014,0.2752251183095854,0.4321920706689591,0.7194535519125683,0.34338604727692346,0.13629757611791601,0.3430232558139535,0.3060721747112627,0.42764918112109107,0.7258469945355192,0.39180731430745913,0.22575049994855706,0.38414879693949455,0.3225975612220102,0.45518350568589794,0.7062295081967214,0.33704207161079536,0.15571546240245665,0.34383368569415074,0.2913640675589705,0.42473842365041525,0.7085792349726776,0.3348550548302123,0.14176533296871913,0.3376652949763415,0.28510578792283525,0.434358517703496
GBTClassifier,default,glass,0.5320044296788483,0.38011504250601613,0.13704602803974425,0.3993055555555556,0.3470916163283749,0.6034931189900836,0.5234772978959026,0.3549498235266736,0.1073918312309184,0.36823412698412705,0.32923609967963685,0.5509300037391722,0.5796234772978959,0.4353608777897202,0.17103625274653247,0.435734126984127,0.40656146177761165,0.5890182426103381,0.5568106312292359,0.37439252836413084,0.12072185595147193,0.38825396825396824,0.3817955841688851,0.5514430728591831,0.5705426356589147,0.44203989819185896,0.20621061313760705,0.4402380952380952,0.4022791946285326,0.6026558900461159,0.5048726467331118,0.37010676363638334,0.1330392849051241,0.37775793650793654,0.3050237186409963,0.580508024227522,0.5141749723145072,0.3209465146163438,0.09903025366579889,0.3352380952380952,0.303736482173621,0.5445224308253386,0.5001107419712071,0.4114904103139397,0.17707802805999645,0.4239285714285714,0.3086728405060817,0.5594691826932474,0.5937984496124031,0.3885181590664047,0.12368645712486588,0.3988690476190476,0.4258060047655867,0.523178652298518,0.5510520487264673,0.4064234918545263,0.14896214812334668,0.42188492063492067,0.383128276274402,0.5624450336492899,0.5426467331118494,0.3884343509865998,0.14242027529854062,0.39894444444444443,0.3593331278943729,0.5667663651938809
XGBoostWrapper,default,glass,0.7336655592469546,0.6807301006547719,0.5291189866312683,0.6812103174603175,0.6352112395869502,0.745589485250981,0.6970099667774086,0.664375283750979,0.5133628141332202,0.6761309523809523,0.591700808044898,0.7659642987425086,0.7663344407530454,0.6960377618712642,0.5306510860178214,0.7179365079365079,0.6886820149785307,0.7623754759032635,0.7616832779623477,0.7221189632076729,0.6776090400303731,0.7302777777777778,0.6779639358873772,0.7726207616433214,0.7571428571428571,0.7190397083700645,0.6006949218675841,0.7127380952380953,0.6690984344790694,0.7469298486364567,0.7521594684385382,0.6508577044032561,0.46612430883396583,0.6676587301587301,0.6621173065693658,0.7216651255263199,0.7521594684385382,0.7169637358068949,0.5872415435928324,0.7253373015873016,0.663764620289572,0.7688449556429344,0.756810631229236,0.7160289496723824,0.5566353312922077,0.7167658730158729,0.6685890389298963,0.7623557530578273,0.7568106312292359,0.7165500398439775,0.5740459785391201,0.7234722222222221,0.6693777659964086,0.7351544669614152,0.7425249169435216,0.6615090320617704,0.4811672267169104,0.6756547619047619,0.6536782256229678,0.7240994666106946,0.7476301218161684,0.6944211279643034,0.5516651237655303,0.7027182539682539,0.6580183390385035,0.7505599637975723
GBTClassifier,GlobalCS,glass,0.4386489479512735,0.40068800873701055,0.2522691152291282,0.46305555555555555,0.28429286612755766,0.4916323322272446,0.4720930232558139,0.46498781633247493,0.314346672106503,0.5201388888888889,0.32553814446568186,0.5525239016231518,0.481063122923588,0.4303097822074431,0.3330149433927754,0.49297619047619057,0.3394843055480868,0.5180356049997507,0.4386489479512735,0.43068473643942495,0.2964924164823353,0.4803968253968254,0.3097727125278477,0.5170372988025824,0.47696566998892587,0.4522910647298762,0.29312744691560416,0.5185119047619048,0.3234484966980633,0.5692323326588411,0.46234772978959027,0.4390200363145035,0.29285752830261524,0.515813492063492,0.33431252092824,0.547165676146324,0.41074197120708755,0.4050677322536904,0.31891773303626925,0.4896626984126984,0.24623498745566738,0.5329672848780138,0.448062015503876,0.4215209758149424,0.3489742290788715,0.4990476190476191,0.31595036444930336,0.5167541257537325,0.46688815060908084,0.4555757649073491,0.3829985876987595,0.5173015873015873,0.32230852554990025,0.5415510595259498,0.4346622369878184,0.33163012600906555,0.17316889519639553,0.4010714285714285,0.28991139039647085,0.5022733097218748,0.45301218161683277,0.42317760437457813,0.3006167567439257,0.4897976190476191,0.3091254314146819,0.5289172926337465
